id,sector,category,question_ar,answer_ar
EG-ELC-1112,electronics_warranty,repair_time,تصليح التكييف 1.5 حصان في الجيزة بياخد وقت قد ايه؟,التصليح بياخد من 1 لـ 3 ايام. لو يحتاج شحن فريون بياخد اكتر. الفني بيجي الجيزة. تحب التفاصيل؟
EG-ELC-1113,electronics_warranty,repair_time,تصليح التكييف 1.5 حصان في 6 اكتوبر بياخد وقت قد ايه؟,التصليح بياخد من 1 لـ 3 ايام. لو يحتاج شحن فريون بياخد اكتر. الفني بيجي 6 اكتوبر. تحب التفاصيل؟
EG-ELC-1114,electronics_warranty,repair_time,تصليح التكييف 1.5 حصان في الشيخ زايد بياخد وقت قد ايه؟,التصليح بياخد من 1 لـ 3 ايام. لو يحتاج شحن فريون بياخد اكتر. الفني بيجي الشيخ زايد. تحب التفاصيل؟
EG-ELC-1115,electronics_warranty,repair_time,تصليح التكييف 1.5 حصان في المعادي بياخد وقت قد ايه؟,التصليح بياخد من 1 لـ 3 ايام. لو يحتاج شحن فريون بياخد اكتر. الفني بيجي المعادي. تحب التفاصيل؟
EG-ELC-1116,electronics_warranty,repair_time,تصليح التكييف 2 حصان في القاهرة بياخد وقت قد ايه؟,التصليح بياخد من 1 لـ 3 ايام. لو يحتاج شحن فريون بياخد اكتر. الفني بيجي القاهرة. تحب التفاصيل؟
EG-ELC-1117,electronics_warranty,repair_time,تصليح التكييف 2 حصان في الجيزة بياخد وقت قد ايه؟,التصليح بياخد من 1 لـ 3 ايام. لو يحتاج شحن فريون بياخد اكتر. الفني بيجي الجيزة. تحب التفاصيل؟
EG-ELC-1118,electronics_warranty,repair_time,تصليح التكييف 2 حصان في 6 اكتوبر بياخد وقت قد ايه؟,التصليح بياخد من 1 لـ 3 ايام. لو يحتاج شحن فريون بياخد اكتر. الفني بيجي 6 اكتوبر. تحب التفاصيل؟
EG-ELC-1119,electronics_warranty,repair_time,تصليح التكييف 2 حصان في الشيخ زايد بياخد وقت قد ايه؟,التصليح بياخد من 1 لـ 3 ايام. لو يحتاج شحن فريون بياخد اكتر. الفني بيجي الشيخ زايد. تحب التفاصيل؟
EG-ELC-1120,electronics_warranty,repair_time,تصليح التكييف 2 حصان في المعادي بياخد وقت قد ايه؟,التصليح بياخد من 1 لـ 3 ايام. لو يحتاج شحن فريون بياخد اكتر. الفني بيجي المعادي. تحب التفاصيل؟
EG-ELC-1121,electronics_warranty,repair_time,تصليح التليفزيون 32 بوصة في القاهرة بياخد وقت قد ايه؟,التصليح بياخد من 2 لـ 5 ايام. لو الشاشة بتبدل بياخد اكتر. الفني بيجي القاهرة. تحب التفاصيل؟
EG-ELC-1122,electronics_warranty,repair_time,تصليح التليفزيون 32 بوصة في الجيزة بياخد وقت قد ايه؟,التصليح بياخد من 2 لـ 5 ايام. لو الشاشة بتبدل بياخد اكتر. الفني بيجي الجيزة. تحب التفاصيل؟
EG-ELC-1123,electronics_warranty,repair_time,تصليح التليفزيون 32 بوصة في 6 اكتوبر بياخد وقت قد ايه؟,التصليح بياخد من 2 لـ 5 ايام. لو الشاشة بتبدل بياخد اكتر. الفني بيجي 6 اكتوبر. تحب التفاصيل؟
EG-ELC-1124,electronics_warranty,repair_time,تصليح التليفزيون 32 بوصة في الشيخ زايد بياخد وقت قد ايه؟,التصليح بياخد من 2 لـ 5 ايام. لو الشاشة بتبدل بياخد اكتر. الفني بيجي الشيخ زايد. تحب التفاصيل؟
EG-ELC-1125,electronics_warranty,repair_time,تصليح التليفزيون 32 بوصة في المعادي بياخد وقت قد ايه؟,التصليح بياخد من 2 لـ 5 ايام. لو الشاشة بتبدل بياخد اكتر. الفني بيجي المعادي. تحب التفاصيل؟
EG-ELC-1126,electronics_warranty,repair_time,تصليح التليفزيون 43 بوصة في القاهرة بياخد وقت قد ايه؟,التصليح بياخد من 2 لـ 5 ايام. لو الشاشة بتبدل بياخد اكتر. الفني بيجي القاهرة. تحب التفاصيل؟
EG-ELC-1127,electronics_warranty,repair_time,تصليح التليفزيون 43 بوصة في الجيزة بياخد وقت قد ايه؟,التصليح بياخد من 2 لـ 5 ايام. لو الشاشة بتبدل بياخد اكتر. الفني بيجي الجيزة. تحب التفاصيل؟
EG-ELC-1128,electronics_warranty,repair_time,تصليح التليفزيون 43 بوصة في 6 اكتوبر بياخد وقت قد ايه؟,التصليح بياخد من 2 لـ 5 ايام. لو الشاشة بتبدل بياخد اكتر. الفني بيجي 6 اكتوبر. تحب التفاصيل؟
EG-ELC-1129,electronics_warranty,repair_time,تصليح التليفزيون 43 بوصة في الشيخ زايد بياخد وقت قد ايه؟,التصليح بياخد من 2 لـ 5 ايام. لو الشاشة بتبدل بياخد اكتر. الفني بيجي الشيخ زايد. تحب التفاصيل؟
EG-ELC-1130,electronics_warranty,repair_time,تصليح التليفزيون 43 بوصة في المعادي بياخد وقت قد ايه؟,التصليح بياخد من 2 لـ 5 ايام. لو الشاشة بتبدل بياخد اكتر. الفني بيجي المعادي. تحب التفاصيل؟
EG-ELC-1131,electronics_warranty,repair_time,تصليح التليفزيون 50 بوصة في القاهرة بياخد وقت قد ايه؟,التصليح بياخد من 2 لـ 5 ايام. لو الشاشة بتبدل بياخد اكتر. الفني بيجي القاهرة. تحب التفاصيل؟
EG-ELC-1132,electronics_warranty,repair_time,تصليح التليفزيون 50 بوصة في الجيزة بياخد وقت قد ايه؟,التصليح بياخد من 2 لـ 5 ايام. لو الشاشة بتبدل بياخد اكتر. الفني بيجي الجيزة. تحب التفاصيل؟
EG-ELC-1133,electronics_warranty,repair_time,تصليح التليفزيون 50 بوصة في 6 اكتوبر بياخد وقت قد ايه؟,التصليح بياخد من 2 لـ 5 ايام. لو الشاشة بتبدل بياخد اكتر. الفني بيجي 6 اكتوبر. تحب التفاصيل؟
EG-ELC-1134,electronics_warranty,repair_time,تصليح التليفزيون 50 بوصة في الشيخ زايد بياخد وقت قد ايه؟,التصليح بياخد من 2 لـ 5 ايام. لو الشاشة بتبدل بياخد اكتر. الفني بيجي الشيخ زايد. تحب التفاصيل؟
EG-ELC-1135,electronics_warranty,repair_time,تصليح التليفزيون 50 بوصة في المعادي بياخد وقت قد ايه؟,التصليح بياخد من 2 لـ 5 ايام. لو الشاشة بتبدل بياخد اكتر. الفني بيجي المعادي. تحب التفاصيل؟
EG-ELC-1136,electronics_warranty,repair_time,تصليح الميكروويف 20 لتر في القاهرة بياخد وقت قد ايه؟,التصليح بياخد من 1 لـ 3 ايام. لو الماجنترون بتبدل. الفني بيجي القاهرة. تحب التفاصيل؟
EG-ELC-1137,electronics_warranty,repair_time,تصليح الميكروويف 20 لتر في الجيزة بياخد وقت قد ايه؟,التصليح بياخد من 1 لـ 3 ايام. لو الماجنترون بتبدل. الفني بيجي الجيزة. تحب التفاصيل؟
EG-ELC-1138,electronics_warranty,repair_time,تصليح الميكروويف 20 لتر في 6 اكتوبر بياخد وقت قد ايه؟,التصليح بياخد من 1 لـ 3 ايام. لو الماجنترون بتبدل. الفني بيجي 6 اكتوبر. تحب التفاصيل؟
EG-ELC-1139,electronics_warranty,repair_time,تصليح الميكروويف 20 لتر في الشيخ زايد بياخد وقت قد ايه؟,التصليح بياخد من 1 لـ 3 ايام. لو الماجنترون بتبدل. الفني بيجي الشيخ زايد. تحب التفاصيل؟
EG-ELC-1140,electronics_warranty,repair_time,تصليح الميكروويف 20 لتر في المعادي بياخد وقت قد ايه؟,التصليح بياخد من 1 لـ 3 ايام. لو الماجنترون بتبدل. الفني بيجي المعادي. تحب التفاصيل؟
EG-ELC-1141,electronics_warranty,repair_time,تصليح الميكروويف 25 لتر في القاهرة بياخد وقت قد ايه؟,التصليح بياخد من 1 لـ 3 ايام. لو الماجنترون بتبدل. الفني بيجي القاهرة. تحب التفاصيل؟
EG-ELC-1142,electronics_warranty,repair_time,تصليح الميكروويف 25 لتر في الجيزة بياخد وقت قد ايه؟,التصليح بياخد من 1 لـ 3 ايام. لو الماجنترون بتبدل. الفني بيجي الجيزة. تحب التفاصيل؟
EG-ELC-1143,electronics_warranty,repair_time,تصليح الميكروويف 25 لتر في 6 اكتوبر بياخد وقت قد ايه؟,التصليح بياخد من 1 لـ 3 ايام. لو الماجنترون بتبدل. الفني بيجي 6 اكتوبر. تحب التفاصيل؟
EG-ELC-1144,electronics_warranty,repair_time,تصليح الميكروويف 25 لتر في الشيخ زايد بياخد وقت قد ايه؟,التصليح بياخد من 1 لـ 3 ايام. لو الماجنترون بتبدل. الفني بيجي الشيخ زايد. تحب التفاصيل؟
EG-ELC-1145,electronics_warranty,repair_time,تصليح الميكروويف 25 لتر في المعادي بياخد وقت قد ايه؟,التصليح بياخد من 1 لـ 3 ايام. لو الماجنترون بتبدل. الفني بيجي المعادي. تحب التفاصيل؟
EG-ELC-1146,electronics_warranty,repair_time,تصليح الميكروويف 30 لتر في القاهرة بياخد وقت قد ايه؟,التصليح بياخد من 1 لـ 3 ايام. لو الماجنترون بتبدل. الفني بيجي القاهرة. تحب التفاصيل؟
EG-ELC-1147,electronics_warranty,repair_time,تصليح الميكروويف 30 لتر في الجيزة بياخد وقت قد ايه؟,التصليح بياخد من 1 لـ 3 ايام. لو الماجنترون بتبدل. الفني بيجي الجيزة. تحب التفاصيل؟
EG-ELC-1148,electronics_warranty,repair_time,تصليح الميكروويف 30 لتر في 6 اكتوبر بياخد وقت قد ايه؟,التصليح بياخد من 1 لـ 3 ايام. لو الماجنترون بتبدل. الفني بيجي 6 اكتوبر. تحب التفاصيل؟
EG-ELC-1149,electronics_warranty,repair_time,تصليح الميكروويف 30 لتر في الشيخ زايد بياخد وقت قد ايه؟,التصليح بياخد من 1 لـ 3 ايام. لو الماجنترون بتبدل. الفني بيجي الشيخ زايد. تحب التفاصيل؟
